[ 2017-03-30T13:18:56+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | INFO: Tag[ route_check ] --START--
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT COUNT(*) AS num FROM erp_rt_operate_log WHERE  city =101 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 3 AND from_device IN (1,2,3) [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT operate_type, COUNT(*) AS num FROM erp_rt_operate_log WHERE  city = '104' AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss') GROUP BY operate_type [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT city, COUNT(*) AS num,from_device FROM erp_rt_operate_log WHERE  city =104 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 1 AND from_device IN (1,2) GROUP BY from_device,city [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT COUNT(*) AS num FROM erp_rt_operate_log WHERE  city =104 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 3 AND from_device IN (1,2,3) [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT operate_type, COUNT(*) AS num FROM erp_rt_operate_log WHERE  city = '7' AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss') GROUP BY operate_type [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT city, COUNT(*) AS num,from_device FROM erp_rt_operate_log WHERE  city =7 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 1 AND from_device IN (1,2) GROUP BY from_device,city [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT COUNT(*) AS num FROM erp_rt_operate_log WHERE  city =7 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 3 AND from_device IN (1,2,3) [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT operate_type, COUNT(*) AS num FROM erp_rt_operate_log WHERE  city = '3' AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss') GROUP BY operate_type [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT city, COUNT(*) AS num,from_device FROM erp_rt_operate_log WHERE  city =3 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 1 AND from_device IN (1,2) GROUP BY from_device,city [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT COUNT(*) AS num FROM erp_rt_operate_log WHERE  city =3 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 3 AND from_device IN (1,2,3) [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT operate_type, COUNT(*) AS num FROM erp_rt_operate_log WHERE  city = '111' AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss') GROUP BY operate_type [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT city, COUNT(*) AS num,from_device FROM erp_rt_operate_log WHERE  city =111 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 1 AND from_device IN (1,2) GROUP BY from_device,city [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT COUNT(*) AS num FROM erp_rt_operate_log WHERE  city =111 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 3 AND from_device IN (1,2,3) [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT operate_type, COUNT(*) AS num FROM erp_rt_operate_log WHERE  city = '103' AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss') GROUP BY operate_type [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT city, COUNT(*) AS num,from_device FROM erp_rt_operate_log WHERE  city =103 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 1 AND from_device IN (1,2) GROUP BY from_device,city [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT COUNT(*) AS num FROM erp_rt_operate_log WHERE  city =103 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 3 AND from_device IN (1,2,3) [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT operate_type, COUNT(*) AS num FROM erp_rt_operate_log WHERE  city = '9' AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss') GROUP BY operate_type [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT city, COUNT(*) AS num,from_device FROM erp_rt_operate_log WHERE  city =9 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 1 AND from_device IN (1,2) GROUP BY from_device,city [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | SQL: SELECT COUNT(*) AS num FROM erp_rt_operate_log WHERE  city =9 AND operate_time >= to_date('2016-02-01 00:00:00','yyyy-mm-dd hh24:mi:ss') AND operate_time <= to_date('2017-03-31 13:18:55','yyyy-mm-dd hh24:mi:ss')  AND operate_type = 3 AND from_device IN (1,2,3) [ RunTime:0.000000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | INFO: Tag[ view_template ] --START--
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | INFO: Tag[ view_parse ] --START--
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T13:18:57+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/RTStatistics/city_pro_detail | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
