[ 2017-03-29T16:52:14+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Group/editGroup/id/2 | INFO: Tag[ route_check ] --START--
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1503 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: defaultValue Form.php 第 1504 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: str Field.php 第 569 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_NCTYPE') b where table_name='ERP_NCTYPE' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_nctype) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: nctyeOptions FinancialAction.class.php 第 1703 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   TYPE FROM erp_reimbursement_list WHERE  ID = '13986') thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: childrenformno Form.php 第 531 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL: select * from FORM  where FORMNO=182 [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL: select * from FORMLIST where FORMNO =182 order by GRIDQUEUE ASC [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 660 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 662 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 664 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 666 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 669 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 671 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 673 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 675 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: faction Form.php 第 677 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: showForm Form.php 第 681 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: sort1 Form.php 第 1182 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: sort1_t Form.php 第 1183 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: sort2 Form.php 第 1184 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: sort2_t Form.php 第 1185 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: sort3 Form.php 第 1186 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: sort3_t Form.php 第 1187 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: sortSql Form.php 第 1194 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search1 Form.php 第 1222 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search1_s Form.php 第 1223 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search1_t Form.php 第 1224 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search1_t_type Form.php 第 1225 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search1_t_select Form.php 第 1226 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search2 Form.php 第 1228 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search2_s Form.php 第 1229 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search2_t Form.php 第 1230 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search2_t_type Form.php 第 1231 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search2_t_select Form.php 第 1232 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search3 Form.php 第 1234 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search3_s Form.php 第 1235 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search3_t Form.php 第 1236 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search3_t_type Form.php 第 1237 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search3_t_select Form.php 第 1238 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search4 Form.php 第 1240 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search4_s Form.php 第 1241 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search4_t Form.php 第 1242 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search4_t_type Form.php 第 1243 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search4_t_select Form.php 第 1244 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search5 Form.php 第 1246 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search5_s Form.php 第 1247 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search5_t Form.php 第 1248 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search5_t_type Form.php 第 1249 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: search5_t_select Form.php 第 1250 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL: select count(*) as NUMS from                  (SELECT L.BRAND,
                      L.MODEL,
                      L.NUM,
                      L.NUM_LIMIT,
                      L.PRICE,
                      L.PRICE_LIMIT,
                      L.PRODUCT_NAME,
                      L.P_ID,
                      L.ADD_TIME,
                      getReimPurchaseContractId(L.CONTRACT_ID, B.ID) AS CONTRACT_ID,
                      L.COST_OCCUR_TIME,
                      L.PURCHASE_OCCUR_TIME,
                      D.*,
                      B.PROJECTNAME,
                      S.NAME SUPPLIER_NAME
               FROM ERP_REIMBURSEMENT_DETAIL D
               LEFT JOIN ERP_CASE A ON D.CASE_ID = A.ID
               LEFT JOIN ERP_PROJECT B ON A.PROJECT_ID = B.ID
               INNER JOIN ERP_PURCHASE_LIST L ON D.BUSINESS_ID = L.ID
               INNER JOIN ERP_PURCHASE_REQUISITION PR ON D.CASE_ID = PR.CASE_ID
               INNER JOIN ERP_SUPPLIER S ON S.ID = L.S_ID
               AND PR.ID = L.PR_ID)   where 1=1 and LIST_ID = '13986' AND STATUS != 4   [ RunTime:0.000000s ]
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: page Form.php 第 917 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: page Form.php 第 917 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: pageSize Form.php 第 918 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined index: pageSize Form.php 第 918 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: Selected10 Form.php 第 1436 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: Selected30 Form.php 第 1436 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: Selected100 Form.php 第 1436 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | NOTIC: [8] Undefined variable: Selected150 Form.php 第 1436 行.
[ 2017-03-29T16:52:49+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=13986 | SQL:  SELECT * FROM
		(
			SELECT A.*, rownum r
			FROM
